analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2009,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S MANOR CARE & REHABILITATIO,274.0,95.26,1,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,76.63,10.73,3.799616858237547,0.2681992337164751,1.0773946360153257,2.454022988505747,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2010,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S MANOR CARE & REHABILITATIO,274.0,95.99,1,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,74.14,11.79,3.901330798479087,0.2724334600760456,1.1079847908745246,2.5209125475285172,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2011,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S MANOR CARE & REHABILITATION CENTER,274.0,92.7,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,81.89,7.87,4.321,0.277,1.164,2.88,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2012,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,93.8,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,76.65,9.73,3.697,0.27,1.016,2.411,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2013,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,94.16,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,82.17,6.98,3.902,0.362,1.091,2.449,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2014,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,90.88,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,77.11,8.03,3.907,0.459,0.976,2.473,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2015,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,91.24,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,81.6,8.8,3.833,0.505,0.961,2.366,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2016,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,90.51,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,85.08,5.24,3.76,0.355,1.089,2.316,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2017,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,87.59,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,86.25,7.08,3.881,0.377,1.112,2.391,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2018,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,90.88,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,86.35,6.43,4.166100303234764,0.422585901389209,1.0910783545829703,0.0,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2019,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,90.88,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,86.35,6.43,3.7267610321153137,0.3310459952165404,1.0883983255439298,2.3073167113548436,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2020,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,85.4,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,83.76,3.85,3.6595685519907417,0.3371973576188021,1.138998891734558,2.183372302637381,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2021,0,,0,,0,,,,,,,CT,1.0,ST JOSEPH'S CENTER,274.0,85.4,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,83.76,3.85,3.789,0.3,1.148,2.342,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2022,0,,0,,0,,,,,,,CT,,ST JOSEPH'S CENTER,274.0,64.6,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,81.36,4.52,3.5088,0.3141,1.0506,2.1441,1
reit_extended_same_state,control,075001,ST JOSEPH'S CENTER,CT,2023,0,,0,,0,,,,,,,CT,,ST JOSEPH'S CENTER,274.0,64.6,,79.68372427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,81.36,4.52,3.63,0.4559,1.0699,2.1042,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2009,0,,0,,0,,,,,,,CT,3.0,WINDSOR REHAB & HEALTHCARE CTR,120.0,85.0,1,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,71.57,10.78,3.2558823529411756,0.3392156862745098,0.8431372549019608,2.073529411764706,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2010,0,,0,,0,,,,,,,CT,3.0,WINDSOR REHAB & HEALTHCARE CTR,108.0,92.59,1,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,63.0,16.0,3.226999999999999,0.363,0.8685,1.9955,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2011,0,,0,,0,,,,,,,CT,3.0,KINDRED TRANSITIONAL CARE & REHAB-WINDSOR,108.0,93.52,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.35,19.8,3.103,0.363,0.801,1.938,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2012,0,,0,,0,,,,,,,CT,3.0,KINDRED TRANSITIONAL CARE & REHAB-WINDSOR,108.0,96.3,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,70.19,15.38,3.226,0.494,0.719,2.013,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2013,0,,0,,0,,,,,,,CT,3.0,KINDRED TRANSITIONAL CARE & REHAB-WINDSOR,108.0,86.11,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,70.97,11.83,3.343,0.434,0.881,2.028,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2014,0,,0,,0,,,,,,,CT,3.0,KINDRED TRANSITIONAL CARE & REHAB-WINDSOR,108.0,78.7,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,77.65,9.41,3.893,0.696,0.778,2.419,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2015,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,80.56,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,78.16,11.49,3.484,0.395,0.874,2.215,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2016,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,76.85,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,78.31,7.23,3.446,0.401,0.818,2.228,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2017,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,72.22,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,76.92,7.69,3.295,0.484,0.761,2.05,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2018,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",105.0,83.81,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,77.27,3.41,,,,0.0,0
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2019,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,80.56,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,71.26,14.94,3.0055733761026464,0.3768912055600107,0.912035551991446,1.7166466185511893,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2020,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,80.56,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,71.26,14.94,3.197674418604651,0.4796511627906977,0.9631782945736432,1.75484496124031,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2021,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,80.56,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,71.26,14.94,2.927,0.798,0.428,1.7,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2022,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,79.63,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,73.26,5.81,3.3033,0.6986,0.6722,1.9325,1
reit_extended_same_state,control,075011,AUTUMN LAKE HEALTHCARE AT WINDSOR,CT,2023,0,,0,,0,,,,,,,CT,3.0,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",108.0,100.0,,71.39872427983539,6.0,2009,2020,control_weighted_pseudocohort_reit,3,76.85,9.26,3.2375,0.5215,0.6486,2.0675,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2009,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,91.67,2,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,60.0,12.73,2.7927272727272725,0.2363636363636363,0.5399999999999999,2.0163636363636366,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2010,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,80.0,3,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,62.5,4.17,3.7760416666666665,0.5906250000000001,0.75,2.4354166666666663,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2011,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,80.0,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,62.5,4.17,3.776,0.591,0.75,2.435,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2012,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,88.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,58.49,11.32,1.825,0.671,0.258,0.895,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2013,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,76.67,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,80.43,2.17,3.629,0.895,0.535,2.2,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2014,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,75.0,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,80.0,11.11,3.173,0.819,0.402,1.952,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2015,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,80.0,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,89.58,4.17,3.499,0.805,0.569,2.125,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2016,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,76.67,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,67.39,8.7,3.878,1.068,0.76,2.05,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2017,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,68.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,80.49,2.44,3.534,0.598,0.676,2.261,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2018,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,81.67,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,73.47,0.0,,,,0.0,0
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2019,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,73.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,59.09,2.27,2.6491318027210884,0.3263869047619047,0.6824719387755103,1.6402729591836738,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2020,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,73.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,59.09,2.27,2.9634343434343435,0.5737373737373737,0.6570959595959596,1.73260101010101,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2021,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,73.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,59.09,2.27,1.198,0.244,0.428,0.526,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2022,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,58.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,68.57,8.57,2.5231,0.4888,0.6651,1.3692,1
reit_extended_same_state,control,075028,CHESTERFIELDS HEALTH CARE CENTER,CT,2023,0,,0,,0,,,,,,,CT,7.0,CHESTERFIELDS HEALTH CARE CENTER,60.0,58.33,,69.07197530864198,6.0,2009,2020,control_weighted_pseudocohort_reit,3,68.57,8.57,2.9308,0.6556,0.5211,1.7541,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2009,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,94.76,4,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,38.71,19.35,5.207834101382489,0.6873271889400921,1.127188940092166,3.3933179723502307,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2010,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,93.45,5,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,46.26,18.69,4.597196261682242,0.5768691588785047,1.0628504672897197,2.9574766355140185,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2011,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,86.9,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,39.7,20.1,5.22,0.616,1.275,3.329,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2012,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,79.91,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,38.8,20.22,6.247,0.712,1.399,4.137,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2013,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,76.42,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,40.57,21.71,5.989,0.588,1.522,3.879,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2014,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,79.48,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,39.56,19.78,5.303,0.636,1.432,3.234,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2015,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,77.73,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,50.0,17.98,5.142,0.668,1.337,3.138,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2016,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,71.18,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,52.15,14.72,4.965,0.656,1.414,2.894,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2017,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,72.05,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,54.55,18.79,5.191,0.668,1.512,3.011,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2018,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,66.81,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,48.37,16.99,5.413,0.669,1.619,3.124,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2019,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,62.01,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,42.96,21.83,5.103181818181818,0.797929292929293,1.4611531986531987,2.844099326599326,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2020,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,66.38,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,43.42,20.39,5.139856721295484,0.8911284671414171,1.2564650196728775,2.9922632344811886,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2021,0,,0,,0,,,,,,,CT,1.0,"CAROLTON CHRONIC & CONV HOSP,",229.0,62.01,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,42.96,21.83,5.621,0.797,1.706,3.119,1
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2022,0,,0,,0,,,,,,,CT,1.0,CAROLTON CHRONIC & CONV HOSPITAL,229.0,48.47,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,40.54,11.71,,,,,0
reit_extended_same_state,control,075034,CAROLTON CHRONIC & CONVALESCENT HOSPITAL INC,CT,2023,0,,0,,0,,,,,,,CT,1.0,CAROLTON CHRONIC & CONV HOSPITAL,229.0,48.47,,42.803086419753086,6.0,2009,2020,control_weighted_pseudocohort_reit,3,40.54,11.71,5.0357,0.6835,1.7198,2.6325,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2009,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,70.0,3,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,70.54,15.18,4.045089285714286,0.3651785714285714,1.0754464285714287,2.604464285714286,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2010,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,72.25,5,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,62.4,20.0,2.3936,0.31,0.8048000000000001,1.2788,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2011,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,68.21,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,64.41,20.34,3.869,0.387,1.003,2.48,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2012,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,68.21,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,63.56,19.49,3.319,0.361,0.671,2.288,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2013,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,68.21,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,63.56,19.49,3.319,0.361,0.671,2.288,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2014,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,66.47,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,55.65,19.13,3.571,0.47,0.843,2.258,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2015,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,65.9,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,50.88,24.56,3.273,0.822,0.734,1.717,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2016,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,173.0,63.01,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,66.97,17.43,3.675,0.427,0.784,2.465,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2017,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,70.0,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,66.07,8.04,3.583,0.536,0.788,2.259,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2018,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,73.75,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,53.39,10.17,3.381,0.356,0.811,2.213,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2019,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,73.75,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,61.02,8.47,3.370861889971863,0.479065446327226,0.716196184898993,2.175600258745644,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2020,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,75.63,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,61.16,9.09,3.3368858137727635,0.3984131475334424,0.7827294213101896,2.155743244929132,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2021,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,73.75,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,61.02,8.47,3.257,0.394,0.66,2.204,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2022,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,73.13,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,59.83,13.68,3.2209,0.3092,0.8509,2.0608,1
reit_extended_same_state,control,075044,APPLE REHAB FARMINGTON VALLEY,CT,2023,0,,0,,0,,,,,,,CT,3.0,APPLE REHAB FARMINGTON VALLEY,160.0,73.13,,62.474279835390945,6.0,2009,2020,control_weighted_pseudocohort_reit,3,59.83,13.68,2.9372,0.2428,0.7392,1.9552,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2009,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER,",160.0,91.25,1,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,64.38,14.38,3.3523972602739724,0.278082191780822,0.7523972602739726,2.3219178082191783,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2010,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER,",206.0,62.14,1,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,67.97,5.47,3.908984375,0.208203125,0.8046874999999999,2.89609375,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2011,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,62.14,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,67.97,5.47,3.909,0.208,0.805,2.896,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2012,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,58.25,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.0,11.67,3.522,0.238,0.831,2.454,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2013,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,59.22,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.57,9.02,3.538,0.357,0.829,2.351,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2014,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,57.28,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,81.36,11.86,3.465,0.357,0.826,2.282,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2015,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,56.8,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,74.36,9.4,3.354,0.516,0.532,2.306,1
reit_extended_same_state,control,075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,2016,0,,0,,0,,,,,,,CT,1.0,"HEWITT HEALTH & REHABILITATION CENTER, INC",206.0,48.06,,70.88199588477366,6.0,2009,2020,control_weighted_pseudocohort_reit,3,78.79,8.08,3.779,0.522,0.722,2.535,1
